order_id,customer_id,restaurant,items,item_names,item_categories,total_price,order_date,order_hour,order_day,n_items,payment_method,delivery_time_min,order_rating
ORD01778,CUST0305,Pizza Palace,"M0264,M0242","Waffles & Ice Cream,Tiramisu","Desserts,Desserts",95.0,2026-02-16,18,Monday,2,Credit Card,30,3.2
ORD01779,CUST0125,Burger Factory,"M0067,M0354,M0318","Meat Lovers Pizza,Lentil Soup,Grilled Cheese","Pizza,Soups,Sandwiches",181.0,2025-12-17,9,Wednesday,3,Credit Card,26,4.6
ORD01780,CUST0263,Sushi World,"M0014,M0042","Crispy Chicken Burger,Margherita Pizza","Burgers,Pizza",159.0,2025-11-25,13,Tuesday,2,Cash,37,4.4
ORD01781,CUST0187,Burger Factory,M0297,Avocado Smoothie,Beverages,33.0,2025-11-26,18,Wednesday,1,Wallet,59,2.7
ORD01782,CUST0004,Mediterranean Nights,"M0331,M0124","Egg & Avocado Toast,Salmon Nigiri (2Pcs)","Sandwiches,Sushi",92.0,2026-01-25,8,Sunday,2,Credit Card,48,5.0
ORD01783,CUST0277,Urban Bites,M0179,Pasta Carbonara,Pasta,74.0,2026-01-26,16,Monday,1,Cash,32,2.7
ORD01784,CUST0449,Crave It,"M0191,M0094","Lasagna,Falafel Wrap","Pasta,Shawarma",139.0,2026-02-21,10,Saturday,2,Cash,20,4.4
ORD01785,CUST0073,Burger Factory,"M0111,M0264,M0250,M0251,M0357","Mixed Grill Wrap,Waffles & Ice Cream,Umm Ali,Umm Ali,Lentil Soup","Shawarma,Desserts,Desserts,Desserts,Soups",205.0,2025-11-04,9,Tuesday,5,Wallet,34,2.8
ORD01786,CUST0462,Fresh & Fit,"M0205,M0280,M0080","Greek Salad,Iced Latte,Hawaiian Pizza","Salads,Beverages,Pizza",165.0,2026-02-22,17,Sunday,3,Wallet,40,2.8
ORD01787,CUST0214,Fresh & Fit,"M0098,M0045","Shawarma Plate,Pepperoni Pizza","Shawarma,Pizza",160.0,2026-01-15,17,Thursday,2,Cash,41,4.9
ORD01788,CUST0051,Flavor Street,"M0315,M0180,M0038","Grilled Cheese,Pasta Carbonara,Truffle Burger","Sandwiches,Pasta,Burgers",198.0,2026-02-15,9,Sunday,3,Cash,37,3.7
ORD01789,CUST0282,Sushi World,"M0052,M0329,M0308,M0089","Bbq Chicken Pizza,Blt Sandwich,Hot Chocolate,Meat Shawarma Wrap","Pizza,Sandwiches,Beverages,Shawarma",206.0,2026-03-07,18,Saturday,4,Wallet,30,4.2
ORD01790,CUST0108,Urban Bites,"M0251,M0002,M0265","Umm Ali,Classic Beef Burger,Mango Panna Cotta","Desserts,Burgers,Desserts",118.0,2026-04-02,8,Thursday,3,Credit Card,42,3.2
ORD01791,CUST0457,Urban Bites,"M0269,M0286","Fresh Orange Juice,Mint Lemonade","Beverages,Beverages",42.0,2026-04-06,16,Monday,2,Credit Card,30,4.3
ORD01792,CUST0294,Crave It,"M0027,M0292,M0157","Spicy Jalapeño Burger,Watermelon Juice,Sashimi Platter (12Pcs)","Burgers,Beverages,Sushi",195.0,2026-02-18,5,Wednesday,3,Cash,26,4.9
ORD01793,CUST0455,El Classico,"M0140,M0310,M0141","Spicy Tuna Roll (8Pcs),Club Sandwich,Rainbow Roll (8Pcs)","Sushi,Sandwiches,Sushi",238.0,2025-12-08,20,Monday,3,Wallet,50,3.5
ORD01794,CUST0461,Crave It,"M0178,M0355,M0261","Pasta Carbonara,Lentil Soup,Waffles & Ice Cream","Pasta,Soups,Desserts",163.0,2025-12-22,16,Monday,3,Wallet,40,3.3
ORD01795,CUST0435,Desert Rose Kitchen,"M0175,M0242,M0312,M0120","Fettuccine Alfredo,Tiramisu,Club Sandwich,Salmon Nigiri (2Pcs)","Pasta,Desserts,Sandwiches,Sushi",223.0,2026-03-25,19,Wednesday,4,Cash,41,4.4
ORD01796,CUST0232,Crave It,"M0203,M0117,M0112,M0282,M0148","Caesar Salad,Cheese Shawarma,Cheese Shawarma,Mint Lemonade,Veggie Roll (8Pcs)","Salads,Shawarma,Shawarma,Beverages,Sushi",191.0,2026-03-21,19,Saturday,5,Wallet,21,2.8
ORD01797,CUST0187,The Foodie Hub,"M0144,M0170","Rainbow Roll (8Pcs),Penne Arrabiata","Sushi,Pasta",168.0,2026-02-08,22,Sunday,2,Credit Card,41,3.1
ORD01798,CUST0446,Flavor Street,"M0237,M0344,M0076,M0357","Cheesecake Slice,French Onion Soup,Veggie Supreme Pizza,Lentil Soup","Desserts,Soups,Pizza,Soups",206.0,2026-04-20,10,Monday,4,Cash,30,3.2
ORD01799,CUST0312,The Grill House,"M0199,M0081,M0158,M0032","Caesar Salad,Hawaiian Pizza,Sashimi Platter (12Pcs),Truffle Burger","Salads,Pizza,Sushi,Burgers",374.0,2026-04-06,7,Monday,4,Credit Card,45,4.7
ORD01800,CUST0314,Urban Bites,"M0179,M0052","Pasta Carbonara,Bbq Chicken Pizza","Pasta,Pizza",183.0,2026-02-01,13,Sunday,2,Cash,28,2.8
ORD01801,CUST0380,Desert Rose Kitchen,"M0175,M0215","Fettuccine Alfredo,Quinoa Power Bowl","Pasta,Salads",146.0,2026-04-19,13,Sunday,2,Wallet,44,3.1
ORD01802,CUST0296,Crave It,M0296,Avocado Smoothie,Beverages,32.0,2026-02-27,20,Friday,1,Wallet,55,4.5
ORD01803,CUST0087,Mama's Kitchen,"M0249,M0179,M0358","Umm Ali,Pasta Carbonara,Mushroom Cream Soup","Desserts,Pasta,Soups",151.0,2025-11-06,4,Thursday,3,Wallet,32,4.5
ORD01804,CUST0285,Sushi World,"M0080,M0366","Hawaiian Pizza,Seafood Chowder","Pizza,Soups",145.0,2026-04-06,19,Monday,2,Credit Card,43,2.9
ORD01805,CUST0453,The Hungry Bear,"M0095,M0124,M0176,M0137,M0121","Falafel Wrap,Salmon Nigiri (2Pcs),Fettuccine Alfredo,Spicy Tuna Roll (8Pcs),Salmon Nigiri (2Pcs)","Shawarma,Sushi,Pasta,Sushi,Sushi",286.0,2025-11-26,8,Wednesday,5,Credit Card,51,4.5
ORD01806,CUST0034,Urban Bites,"M0060,M0182,M0003","Four Cheese Pizza,Pasta Carbonara,Classic Beef Burger","Pizza,Pasta,Burgers",282.0,2026-02-10,21,Tuesday,3,Cash,49,4.6
ORD01807,CUST0187,Pizza Palace,"M0135,M0124,M0302,M0003","Spicy Tuna Roll (8Pcs),Salmon Nigiri (2Pcs),Strawberry Milkshake,Classic Beef Burger","Sushi,Sushi,Beverages,Burgers",219.0,2026-01-18,19,Sunday,4,Cash,23,2.7
ORD01808,CUST0430,Street Eats,"M0189,M0123,M0221,M0144","Seafood Linguine,Salmon Nigiri (2Pcs),Grilled Chicken Salad,Rainbow Roll (8Pcs)","Pasta,Sushi,Salads,Sushi",329.0,2025-12-10,14,Wednesday,4,Cash,50,4.7
ORD01809,CUST0475,The Grill House,"M0071,M0150","Meat Lovers Pizza,Veggie Roll (8Pcs)","Pizza,Sushi",186.0,2026-02-26,9,Thursday,2,Credit Card,30,2.6
ORD01810,CUST0434,The Grill House,"M0129,M0281,M0360,M0052,M0251","Dragon Roll (8Pcs),Mint Lemonade,Mushroom Cream Soup,Bbq Chicken Pizza,Umm Ali","Sushi,Beverages,Soups,Pizza,Desserts",295.0,2026-04-17,16,Friday,5,Cash,26,3.6
ORD01811,CUST0114,Burger Factory,"M0297,M0310","Avocado Smoothie,Club Sandwich","Beverages,Sandwiches",89.0,2026-03-01,10,Sunday,2,Credit Card,50,4.6
ORD01812,CUST0148,Mediterranean Nights,"M0295,M0326,M0138,M0279,M0213","Avocado Smoothie,Blt Sandwich,Spicy Tuna Roll (8Pcs),Iced Latte,Quinoa Power Bowl","Beverages,Sandwiches,Sushi,Beverages,Salads",273.0,2026-03-03,21,Tuesday,5,Credit Card,53,4.3
ORD01813,CUST0155,Mediterranean Nights,"M0339,M0069,M0245","Tomato Basil Soup,Meat Lovers Pizza,Kunafa","Soups,Pizza,Desserts",194.0,2026-04-05,13,Sunday,3,Credit Card,37,3.6
ORD01814,CUST0025,El Classico,"M0181,M0208","Pasta Carbonara,Fattoush Salad","Pasta,Salads",114.0,2026-03-05,15,Thursday,2,Credit Card,39,2.7
ORD01815,CUST0243,Mama's Kitchen,"M0249,M0278,M0172,M0226","Umm Ali,Iced Latte,Penne Arrabiata,Caprese Salad","Desserts,Beverages,Pasta,Salads",177.0,2026-01-24,11,Saturday,4,Wallet,51,4.5
ORD01816,CUST0221,Pizza Palace,"M0313,M0023,M0050","Grilled Cheese,Mushroom Swiss Burger,Pepperoni Pizza","Sandwiches,Burgers,Pizza",183.0,2026-04-14,15,Tuesday,3,Wallet,25,4.0
ORD01817,CUST0312,El Classico,"M0340,M0329,M0226","Tomato Basil Soup,Blt Sandwich,Caprese Salad","Soups,Sandwiches,Salads",120.0,2026-01-21,21,Wednesday,3,Wallet,57,3.0
ORD01818,CUST0128,Pizza Palace,"M0246,M0048","Kunafa,Pepperoni Pizza","Desserts,Pizza",116.0,2026-01-27,21,Tuesday,2,Credit Card,21,3.9
ORD01819,CUST0269,Flavor Street,"M0048,M0176","Pepperoni Pizza,Fettuccine Alfredo","Pizza,Pasta",180.0,2026-03-29,11,Sunday,2,Credit Card,23,4.9
ORD01820,CUST0352,Sushi World,"M0355,M0367","Lentil Soup,Seafood Chowder","Soups,Soups",90.0,2026-03-26,9,Thursday,2,Credit Card,54,2.6
ORD01821,CUST0041,Pizza Palace,"M0209,M0091,M0273","Fattoush Salad,Meat Shawarma Wrap,Mango Smoothie","Salads,Shawarma,Beverages",105.0,2026-03-01,18,Sunday,3,Credit Card,50,4.5
ORD01822,CUST0429,Fresh & Fit,"M0233,M0308,M0170","Cheesecake Slice,Hot Chocolate,Penne Arrabiata","Desserts,Beverages,Pasta",123.0,2026-01-11,13,Sunday,3,Credit Card,31,4.9
ORD01823,CUST0112,Flavor Street,"M0023,M0041","Mushroom Swiss Burger,Margherita Pizza","Burgers,Pizza",129.0,2025-11-17,10,Monday,2,Credit Card,45,4.1
ORD01824,CUST0028,Crave It,"M0203,M0261,M0055","Caesar Salad,Waffles & Ice Cream,Bbq Chicken Pizza","Salads,Desserts,Pizza",205.0,2026-04-21,10,Tuesday,3,Wallet,32,2.8
ORD01825,CUST0231,Golden Fork,"M0062,M0274,M0166,M0123,M0138","Four Cheese Pizza,Mango Smoothie,Spaghetti Bolognese,Salmon Nigiri (2Pcs),Spicy Tuna Roll (8Pcs)","Pizza,Beverages,Pasta,Sushi,Sushi",324.0,2026-04-26,20,Sunday,5,Wallet,31,2.9
ORD01826,CUST0151,The Hungry Bear,"M0200,M0177,M0124","Caesar Salad,Pasta Carbonara,Salmon Nigiri (2Pcs)","Salads,Pasta,Sushi",180.0,2026-02-18,11,Wednesday,3,Credit Card,39,4.9
ORD01827,CUST0472,Crave It,"M0049,M0274,M0046,M0315,M0062","Pepperoni Pizza,Mango Smoothie,Pepperoni Pizza,Grilled Cheese,Four Cheese Pizza","Pizza,Beverages,Pizza,Sandwiches,Pizza",349.0,2025-11-15,16,Saturday,5,Cash,42,2.6
ORD01828,CUST0059,Pasta Corner,"M0273,M0092,M0114,M0117","Mango Smoothie,Meat Shawarma Wrap,Cheese Shawarma,Cheese Shawarma","Beverages,Shawarma,Shawarma,Shawarma",153.0,2025-11-30,14,Sunday,4,Credit Card,43,3.3
ORD01829,CUST0185,Pizza Palace,"M0107,M0251","Mixed Grill Wrap,Umm Ali","Shawarma,Desserts",94.0,2025-12-20,13,Saturday,2,Credit Card,53,5.0
ORD01830,CUST0249,El Classico,M0077,Veggie Supreme Pizza,Pizza,96.0,2025-12-02,22,Tuesday,1,Cash,50,2.9
ORD01831,CUST0478,Street Eats,"M0032,M0024,M0259","Truffle Burger,Mushroom Swiss Burger,Waffles & Ice Cream","Burgers,Burgers,Desserts",193.0,2026-01-09,20,Friday,3,Cash,35,3.3
ORD01832,CUST0254,Pasta Corner,"M0304,M0034,M0035,M0022,M0290","Strawberry Milkshake,Truffle Burger,Truffle Burger,Bbq Bacon Burger,Watermelon Juice","Beverages,Burgers,Burgers,Burgers,Beverages",306.0,2026-04-17,18,Friday,5,Wallet,27,2.7
ORD01833,CUST0027,El Classico,M0140,Spicy Tuna Roll (8Pcs),Sushi,67.0,2025-11-12,12,Wednesday,1,Wallet,24,2.9
ORD01834,CUST0367,Daily Bites,"M0247,M0210","Kunafa,Fattoush Salad","Desserts,Salads",71.0,2025-11-01,12,Saturday,2,Credit Card,29,5.0
ORD01835,CUST0388,The Hungry Bear,"M0187,M0083","Pesto Pasta,Truffle Mushroom Pizza","Pasta,Pizza",210.0,2025-11-16,11,Sunday,2,Wallet,34,4.5
ORD01836,CUST0074,Royal Kitchen,"M0367,M0052,M0206","Seafood Chowder,Bbq Chicken Pizza,Greek Salad","Soups,Pizza,Salads",225.0,2026-01-14,9,Wednesday,3,Wallet,49,4.4
ORD01837,CUST0461,Flavor Street,M0270,Fresh Orange Juice,Beverages,18.0,2026-03-02,20,Monday,1,Cash,39,4.7
ORD01838,CUST0072,Sushi World,"M0291,M0145,M0252,M0285","Watermelon Juice,Rainbow Roll (8Pcs),Umm Ali,Mint Lemonade","Beverages,Sushi,Desserts,Beverages",181.0,2025-11-19,14,Wednesday,4,Wallet,49,3.3
ORD01839,CUST0236,Pasta Corner,"M0086,M0307,M0084","Chicken Shawarma Wrap,Hot Chocolate,Truffle Mushroom Pizza","Shawarma,Beverages,Pizza",207.0,2026-02-21,0,Saturday,3,Wallet,26,4.2
ORD01840,CUST0449,Daily Bites,"M0079,M0085,M0243,M0061","Hawaiian Pizza,Chicken Shawarma Wrap,Tiramisu,Four Cheese Pizza","Pizza,Shawarma,Desserts,Pizza",274.0,2025-12-10,1,Wednesday,4,Cash,29,2.9
ORD01841,CUST0376,Street Eats,"M0169,M0123","Penne Arrabiata,Salmon Nigiri (2Pcs)","Pasta,Sushi",108.0,2026-04-14,16,Tuesday,2,Credit Card,56,4.8
ORD01842,CUST0431,Sushi World,"M0355,M0023,M0145","Lentil Soup,Mushroom Swiss Burger,Rainbow Roll (8Pcs)","Soups,Burgers,Sushi",189.0,2026-01-11,18,Sunday,3,Wallet,34,2.8
ORD01843,CUST0420,The Grill House,"M0224,M0226","Caprese Salad,Caprese Salad","Salads,Salads",93.0,2026-02-17,8,Tuesday,2,Credit Card,20,4.3
ORD01844,CUST0427,Mediterranean Nights,"M0295,M0290,M0255","Avocado Smoothie,Watermelon Juice,Umm Ali","Beverages,Beverages,Desserts",95.0,2026-01-29,18,Thursday,3,Credit Card,31,3.0
ORD01845,CUST0388,Fresh & Fit,"M0305,M0060,M0223,M0038","Strawberry Milkshake,Four Cheese Pizza,Grilled Chicken Salad,Truffle Burger","Beverages,Pizza,Salads,Burgers",310.0,2026-04-23,2,Thursday,4,Cash,33,2.9
ORD01846,CUST0392,Daily Bites,"M0110,M0354","Mixed Grill Wrap,Lentil Soup","Shawarma,Soups",95.0,2026-04-07,12,Tuesday,2,Cash,23,4.5
ORD01847,CUST0105,Mediterranean Nights,"M0054,M0280,M0173","Bbq Chicken Pizza,Iced Latte,Fettuccine Alfredo","Pizza,Beverages,Pasta",235.0,2025-11-10,11,Monday,3,Credit Card,52,3.0
ORD01848,CUST0104,The Hungry Bear,"M0152,M0320,M0137,M0195,M0040","Veggie Roll (8Pcs),Tuna Melt,Spicy Tuna Roll (8Pcs),Lasagna,Margherita Pizza","Sushi,Sandwiches,Sushi,Pasta,Pizza",320.0,2026-01-27,9,Tuesday,5,Wallet,47,2.6
ORD01849,CUST0203,Sushi World,"M0361,M0261","Mushroom Cream Soup,Waffles & Ice Cream","Soups,Desserts",96.0,2026-03-02,22,Monday,2,Cash,22,3.7
ORD01850,CUST0164,Pizza Palace,"M0283,M0337","Mint Lemonade,Pastrami Sandwich","Beverages,Sandwiches",79.0,2026-03-03,17,Tuesday,2,Wallet,46,4.4
ORD01851,CUST0092,Pasta Corner,"M0009,M0181,M0310,M0260","Crispy Chicken Burger,Pasta Carbonara,Club Sandwich,Waffles & Ice Cream","Burgers,Pasta,Sandwiches,Desserts",236.0,2026-04-15,10,Wednesday,4,Credit Card,32,4.4
ORD01852,CUST0478,The Grill House,"M0279,M0354,M0048","Iced Latte,Lentil Soup,Pepperoni Pizza","Beverages,Soups,Pizza",140.0,2025-12-28,8,Sunday,3,Cash,37,3.9
ORD01853,CUST0171,Street Eats,"M0149,M0060","Veggie Roll (8Pcs),Four Cheese Pizza","Sushi,Pizza",194.0,2026-04-10,13,Friday,2,Credit Card,22,4.8
ORD01854,CUST0410,Crave It,"M0155,M0268,M0348","Veggie Roll (8Pcs),Mango Panna Cotta,French Onion Soup","Sushi,Desserts,Soups",125.0,2026-03-01,9,Sunday,3,Wallet,39,4.2
ORD01855,CUST0348,Golden Fork,M0210,Fattoush Salad,Salads,37.0,2026-03-18,13,Wednesday,1,Credit Card,31,3.1
ORD01856,CUST0263,Shawarma Station,"M0366,M0131","Seafood Chowder,Dragon Roll (8Pcs)","Soups,Sushi",145.0,2025-11-01,17,Saturday,2,Wallet,36,3.9
ORD01857,CUST0243,Pizza Palace,"M0310,M0039,M0164,M0114","Club Sandwich,Truffle Burger,Spaghetti Bolognese,Cheese Shawarma","Sandwiches,Burgers,Pasta,Shawarma",257.0,2025-11-05,19,Wednesday,4,Cash,36,4.1
ORD01858,CUST0113,Flavor Street,"M0023,M0094,M0060","Mushroom Swiss Burger,Falafel Wrap,Four Cheese Pizza","Burgers,Shawarma,Pizza",224.0,2026-04-05,11,Sunday,3,Cash,32,4.9
ORD01859,CUST0389,Urban Bites,"M0267,M0270","Mango Panna Cotta,Fresh Orange Juice","Desserts,Beverages",57.0,2026-03-21,18,Saturday,2,Credit Card,57,3.1
ORD01860,CUST0249,Sushi World,"M0328,M0153","Blt Sandwich,Veggie Roll (8Pcs)","Sandwiches,Sushi",94.0,2025-11-17,9,Monday,2,Wallet,33,3.3
ORD01861,CUST0434,Crave It,"M0203,M0108,M0320","Caesar Salad,Mixed Grill Wrap,Tuna Melt","Salads,Shawarma,Sandwiches",147.0,2026-02-16,16,Monday,3,Wallet,55,4.9
ORD01862,CUST0277,Crave It,"M0268,M0069","Mango Panna Cotta,Meat Lovers Pizza","Desserts,Pizza",170.0,2026-01-21,15,Wednesday,2,Wallet,54,4.0
ORD01863,CUST0478,Flavor Street,"M0003,M0079","Classic Beef Burger,Hawaiian Pizza","Burgers,Pizza",158.0,2025-11-06,10,Thursday,2,Wallet,36,3.2
ORD01864,CUST0043,Shawarma Station,"M0300,M0268,M0337,M0241","Avocado Smoothie,Mango Panna Cotta,Pastrami Sandwich,Tiramisu","Beverages,Desserts,Sandwiches,Desserts",168.0,2026-02-26,23,Thursday,4,Wallet,54,2.8
ORD01865,CUST0006,El Classico,"M0123,M0094,M0328,M0233,M0257","Salmon Nigiri (2Pcs),Falafel Wrap,Blt Sandwich,Cheesecake Slice,Waffles & Ice Cream","Sushi,Shawarma,Sandwiches,Desserts,Desserts",205.0,2025-11-14,12,Friday,5,Wallet,35,5.0
ORD01866,CUST0332,El Classico,"M0165,M0331,M0358,M0192,M0227","Spaghetti Bolognese,Egg & Avocado Toast,Mushroom Cream Soup,Lasagna,Caprese Salad","Pasta,Sandwiches,Soups,Pasta,Salads",304.0,2026-01-31,15,Saturday,5,Wallet,22,3.7
ORD01867,CUST0170,Pizza Palace,"M0148,M0236,M0158","Veggie Roll (8Pcs),Cheesecake Slice,Sashimi Platter (12Pcs)","Sushi,Desserts,Sushi",228.0,2026-02-26,15,Thursday,3,Cash,23,3.5
ORD01868,CUST0467,Golden Fork,"M0354,M0311","Lentil Soup,Club Sandwich","Soups,Sandwiches",77.0,2025-12-12,18,Friday,2,Credit Card,42,2.7
ORD01869,CUST0492,Pizza Palace,M0030,Veggie Garden Burger,Burgers,61.0,2025-11-04,13,Tuesday,1,Cash,60,3.8
ORD01870,CUST0479,The Grill House,"M0163,M0046,M0041","Spaghetti Bolognese,Pepperoni Pizza,Margherita Pizza","Pasta,Pizza,Pizza",238.0,2026-02-19,19,Thursday,3,Wallet,55,4.1
ORD01871,CUST0110,Burger Factory,"M0067,M0095,M0249","Meat Lovers Pizza,Falafel Wrap,Umm Ali","Pizza,Shawarma,Desserts",182.0,2025-12-05,17,Friday,3,Credit Card,30,4.3
ORD01872,CUST0310,Crave It,"M0226,M0048,M0014","Caprese Salad,Pepperoni Pizza,Crispy Chicken Burger","Salads,Pizza,Burgers",202.0,2025-11-08,20,Saturday,3,Credit Card,60,4.9
ORD01873,CUST0172,Sushi World,"M0328,M0311,M0189","Blt Sandwich,Club Sandwich,Seafood Linguine","Sandwiches,Sandwiches,Pasta",203.0,2026-01-26,18,Monday,3,Wallet,43,3.5
ORD01874,CUST0297,The Hungry Bear,M0145,Rainbow Roll (8Pcs),Sushi,112.0,2026-02-21,15,Saturday,1,Credit Card,54,4.8
ORD01875,CUST0406,Flavor Street,"M0023,M0123,M0349","Mushroom Swiss Burger,Salmon Nigiri (2Pcs),Chicken Noodle Soup","Burgers,Sushi,Soups",135.0,2026-03-11,18,Wednesday,3,Credit Card,59,3.1
ORD01876,CUST0007,Pizza Palace,"M0107,M0337","Mixed Grill Wrap,Pastrami Sandwich","Shawarma,Sandwiches",119.0,2025-11-16,20,Sunday,2,Wallet,60,4.3
ORD01877,CUST0077,El Classico,"M0238,M0094,M0315","Crème Brûlée,Falafel Wrap,Grilled Cheese","Desserts,Shawarma,Sandwiches",116.0,2025-11-09,0,Sunday,3,Wallet,42,3.8
ORD01878,CUST0110,The Hungry Bear,"M0187,M0179,M0228","Pesto Pasta,Pasta Carbonara,Chocolate Lava Cake","Pasta,Pasta,Desserts",188.0,2026-02-27,20,Friday,3,Credit Card,37,4.8
ORD01879,CUST0232,Mama's Kitchen,M0309,Hot Chocolate,Beverages,23.0,2026-04-06,16,Monday,1,Cash,60,3.2
ORD01880,CUST0067,Crave It,"M0104,M0115,M0282,M0320,M0009","Shawarma Plate,Cheese Shawarma,Mint Lemonade,Tuna Melt,Crispy Chicken Burger","Shawarma,Shawarma,Beverages,Sandwiches,Burgers",199.0,2026-02-12,15,Thursday,5,Cash,22,2.6
ORD01881,CUST0200,Mama's Kitchen,"M0038,M0224,M0197,M0309","Truffle Burger,Caprese Salad,Caesar Salad,Hot Chocolate","Burgers,Salads,Salads,Beverages",183.0,2025-12-15,11,Monday,4,Credit Card,51,3.8
ORD01882,CUST0222,Shawarma Station,"M0066,M0194","Meat Lovers Pizza,Lasagna","Pizza,Pasta",214.0,2025-12-23,18,Tuesday,2,Cash,40,4.7
ORD01883,CUST0435,The Grill House,"M0058,M0250","Bbq Chicken Pizza,Umm Ali","Pizza,Desserts",121.0,2026-01-26,16,Monday,2,Wallet,22,2.9
ORD01884,CUST0107,Shawarma Station,"M0066,M0261","Meat Lovers Pizza,Waffles & Ice Cream","Pizza,Desserts",162.0,2026-01-27,9,Tuesday,2,Credit Card,32,4.0
ORD01885,CUST0330,The Hungry Bear,"M0227,M0100,M0233","Caprese Salad,Shawarma Plate,Cheesecake Slice","Salads,Shawarma,Desserts",155.0,2026-01-25,8,Sunday,3,Cash,26,3.4
ORD01886,CUST0342,Pasta Corner,"M0086,M0097,M0050,M0316","Chicken Shawarma Wrap,Falafel Wrap,Pepperoni Pizza,Grilled Cheese","Shawarma,Shawarma,Pizza,Sandwiches",200.0,2025-11-03,10,Monday,4,Credit Card,26,3.6
ORD01887,CUST0410,Sushi World,"M0361,M0218","Mushroom Cream Soup,Grilled Chicken Salad","Soups,Salads",108.0,2026-04-29,21,Wednesday,2,Wallet,38,4.6
ORD01888,CUST0252,Royal Kitchen,"M0367,M0226,M0361","Seafood Chowder,Caprese Salad,Mushroom Cream Soup","Soups,Salads,Soups",165.0,2025-12-21,18,Sunday,3,Wallet,34,3.0
ORD01889,CUST0008,Fresh & Fit,"M0156,M0077,M0112","Sashimi Platter (12Pcs),Veggie Supreme Pizza,Cheese Shawarma","Sushi,Pizza,Shawarma",276.0,2025-12-13,15,Saturday,3,Wallet,29,2.7
ORD01890,CUST0103,Shawarma Station,"M0278,M0045,M0300,M0048,M0160","Iced Latte,Pepperoni Pizza,Avocado Smoothie,Pepperoni Pizza,Sashimi Platter (12Pcs)","Beverages,Pizza,Beverages,Pizza,Sushi",360.0,2026-01-01,11,Thursday,5,Cash,27,4.6
ORD01891,CUST0231,Mediterranean Nights,"M0051,M0151,M0177","Pepperoni Pizza,Veggie Roll (8Pcs),Pasta Carbonara","Pizza,Sushi,Pasta",237.0,2026-02-10,17,Tuesday,3,Wallet,47,3.6
ORD01892,CUST0115,Mediterranean Nights,"M0311,M0046,M0071,M0086","Club Sandwich,Pepperoni Pizza,Meat Lovers Pizza,Chicken Shawarma Wrap","Sandwiches,Pizza,Pizza,Shawarma",320.0,2026-01-30,10,Friday,4,Wallet,35,4.2
ORD01893,CUST0493,Urban Bites,M0329,Blt Sandwich,Sandwiches,37.0,2026-01-01,12,Thursday,1,Wallet,38,4.2
ORD01894,CUST0484,Crave It,"M0296,M0166,M0016,M0353","Avocado Smoothie,Spaghetti Bolognese,Bbq Bacon Burger,Lentil Soup","Beverages,Pasta,Burgers,Soups",224.0,2026-01-02,11,Friday,4,Wallet,56,3.6
ORD01895,CUST0131,The Foodie Hub,"M0093,M0343,M0073,M0275","Meat Shawarma Wrap,French Onion Soup,Veggie Supreme Pizza,Mango Smoothie","Shawarma,Soups,Pizza,Beverages",218.0,2026-02-14,14,Saturday,4,Wallet,28,3.8
ORD01896,CUST0260,Desert Rose Kitchen,"M0002,M0335,M0282,M0102","Classic Beef Burger,Pastrami Sandwich,Mint Lemonade,Shawarma Plate","Burgers,Sandwiches,Beverages,Shawarma",176.0,2026-03-16,7,Monday,4,Wallet,34,2.6
ORD01897,CUST0211,Flavor Street,"M0023,M0132,M0250","Mushroom Swiss Burger,Dragon Roll (8Pcs),Umm Ali","Burgers,Sushi,Desserts",180.0,2026-01-26,2,Monday,3,Wallet,20,3.3
ORD01898,CUST0161,Urban Bites,"M0329,M0241,M0130,M0308","Blt Sandwich,Tiramisu,Dragon Roll (8Pcs),Hot Chocolate","Sandwiches,Desserts,Sushi,Beverages",205.0,2025-12-19,8,Friday,4,Cash,59,2.7
ORD01899,CUST0324,Shawarma Station,"M0153,M0234","Veggie Roll (8Pcs),Cheesecake Slice","Sushi,Desserts",98.0,2026-01-06,14,Tuesday,2,Cash,25,3.2
ORD01900,CUST0229,Flavor Street,"M0182,M0070,M0116","Pasta Carbonara,Meat Lovers Pizza,Cheese Shawarma","Pasta,Pizza,Shawarma",248.0,2026-03-15,7,Sunday,3,Wallet,31,3.2
ORD01901,CUST0499,The Grill House,"M0279,M0347,M0192","Iced Latte,French Onion Soup,Lasagna","Beverages,Soups,Pasta",161.0,2026-01-21,23,Wednesday,3,Cash,27,4.8
ORD01902,CUST0263,Mediterranean Nights,"M0184,M0215","Pesto Pasta,Quinoa Power Bowl","Pasta,Salads",134.0,2025-12-12,9,Friday,2,Wallet,45,4.3
ORD01903,CUST0172,Fresh & Fit,"M0166,M0275,M0289,M0251","Spaghetti Bolognese,Mango Smoothie,Watermelon Juice,Umm Ali","Pasta,Beverages,Beverages,Desserts",160.0,2026-03-25,5,Wednesday,4,Wallet,25,3.9
ORD01904,CUST0068,Street Eats,"M0189,M0117,M0366","Seafood Linguine,Cheese Shawarma,Seafood Chowder","Pasta,Shawarma,Soups",208.0,2025-11-26,19,Wednesday,3,Credit Card,49,2.8
ORD01905,CUST0131,Sushi World,"M0176,M0086","Fettuccine Alfredo,Chicken Shawarma Wrap","Pasta,Shawarma",127.0,2026-04-21,12,Tuesday,2,Wallet,28,2.7
