antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_str,consequents_str,rule
"frozenset({'Mint Lemonade', 'Spaghetti Bolognese'})",frozenset({'Umm Ali'}),0.0045,0.072,0.001,0.22222222222222224,3.08641975308642,1.0,0.0006760000000000001,1.1931428571428573,0.6790557508789553,0.013245033112582781,0.16187739463601536,0.11805555555555557,"Mint Lemonade, Spaghetti Bolognese",Umm Ali,"Mint Lemonade, Spaghetti Bolognese → Umm Ali"
"frozenset({'Meat Shawarma Wrap', 'Pasta Carbonara'})",frozenset({'Umm Ali'}),0.0045,0.072,0.001,0.22222222222222224,3.08641975308642,1.0,0.0006760000000000001,1.1931428571428573,0.6790557508789553,0.013245033112582781,0.16187739463601536,0.11805555555555557,"Meat Shawarma Wrap, Pasta Carbonara",Umm Ali,"Meat Shawarma Wrap, Pasta Carbonara → Umm Ali"
"frozenset({'Avocado Smoothie', 'Cheese Shawarma'})",frozenset({'Veggie Supreme Pizza'}),0.0075,0.044,0.001,0.13333333333333333,3.0303030303030303,1.0,0.00067,1.103076923076923,0.6750629722921914,0.019801980198019802,0.09344490934449094,0.07803030303030303,"Avocado Smoothie, Cheese Shawarma",Veggie Supreme Pizza,"Avocado Smoothie, Cheese Shawarma → Veggie Supreme Pizza"
"frozenset({'Umm Ali', 'Pasta Carbonara'})",frozenset({'Waffles & Ice Cream'}),0.005,0.067,0.001,0.2,2.985074626865672,1.0,0.000665,1.16625,0.6683417085427136,0.01408450704225352,0.14255091103965703,0.10746268656716418,"Umm Ali, Pasta Carbonara",Waffles & Ice Cream,"Umm Ali, Pasta Carbonara → Waffles & Ice Cream"
"frozenset({'Pepperoni Pizza', 'Waffles & Ice Cream'})",frozenset({'Bbq Chicken Pizza'}),0.006,0.0565,0.001,0.16666666666666666,2.949852507374631,1.0,0.000661,1.1321999999999999,0.6649899396378269,0.016260162601626018,0.11676382264617559,0.09218289085545722,"Pepperoni Pizza, Waffles & Ice Cream",Bbq Chicken Pizza,"Pepperoni Pizza, Waffles & Ice Cream → Bbq Chicken Pizza"
"frozenset({'Avocado Smoothie', 'Cheese Shawarma'})",frozenset({'Mushroom Cream Soup'}),0.0075,0.0455,0.001,0.13333333333333333,2.9304029304029307,1.0,0.00065875,1.1013461538461538,0.663727959697733,0.019230769230769232,0.09202025493277458,0.07765567765567766,"Avocado Smoothie, Cheese Shawarma",Mushroom Cream Soup,"Avocado Smoothie, Cheese Shawarma → Mushroom Cream Soup"
"frozenset({'Pepperoni Pizza', 'Waffles & Ice Cream'})",frozenset({'Iced Latte'}),0.006,0.058,0.001,0.16666666666666666,2.8735632183908044,1.0,0.000652,1.1303999999999998,0.6559356136820925,0.015873015873015872,0.11535739561217269,0.09195402298850575,"Pepperoni Pizza, Waffles & Ice Cream",Iced Latte,"Pepperoni Pizza, Waffles & Ice Cream → Iced Latte"
frozenset({'Tomato Basil Soup'}),frozenset({'Veggie Roll (8Pcs)'}),0.0095,0.0555,0.0015,0.15789473684210528,2.8449502133712663,1.0,0.0009727500000000001,1.1215937500000002,0.6547198384654215,0.023622047244094488,0.10841157950461121,0.09246088193456616,Tomato Basil Soup,Veggie Roll (8Pcs),Tomato Basil Soup → Veggie Roll (8Pcs)
"frozenset({'Cheese Shawarma', 'Spaghetti Bolognese'})",frozenset({'Rainbow Roll (8Pcs)'}),0.0055,0.064,0.001,0.18181818181818182,2.840909090909091,1.0,0.000648,1.144,0.6515837104072397,0.014598540145985401,0.1258741258741259,0.09872159090909091,"Cheese Shawarma, Spaghetti Bolognese",Rainbow Roll (8Pcs),"Cheese Shawarma, Spaghetti Bolognese → Rainbow Roll (8Pcs)"
"frozenset({'Spaghetti Bolognese', 'Blt Sandwich'})",frozenset({'Cheese Shawarma'}),0.0045,0.0785,0.001,0.22222222222222224,2.8308563340410475,1.0,0.00064675,1.1847857142857143,0.6496735308890004,0.012195121951219513,0.15596551516247667,0.11748053786270347,"Spaghetti Bolognese, Blt Sandwich",Cheese Shawarma,"Spaghetti Bolognese, Blt Sandwich → Cheese Shawarma"
frozenset({'Pastrami Sandwich'}),frozenset({'Avocado Smoothie'}),0.022,0.051,0.003,0.13636363636363638,2.6737967914438507,1.0,0.0018780000000000001,1.0988421052631578,0.6400817995910021,0.042857142857142864,0.08995114474566533,0.09759358288770055,Pastrami Sandwich,Avocado Smoothie,Pastrami Sandwich → Avocado Smoothie
frozenset({'Double Smash Burger'}),frozenset({'Fattoush Salad'}),0.015,0.0375,0.0015,0.1,2.666666666666667,1.0,0.0009375000000000001,1.0694444444444444,0.6345177664974619,0.029411764705882356,0.06493506493506493,0.07,Double Smash Burger,Fattoush Salad,Double Smash Burger → Fattoush Salad
frozenset({'Chicken Shawarma Wrap'}),frozenset({'Salmon Nigiri (2Pcs)'}),0.019,0.0395,0.002,0.10526315789473685,2.6648900732844774,1.0,0.0012495000000000002,1.0735000000000001,0.6368501529051988,0.03539823008849558,0.06846762925011646,0.07794803464357096,Chicken Shawarma Wrap,Salmon Nigiri (2Pcs),Chicken Shawarma Wrap → Salmon Nigiri (2Pcs)
frozenset({'Tomato Basil Soup'}),frozenset({'Salmon Nigiri (2Pcs)'}),0.0095,0.0395,0.001,0.10526315789473685,2.6648900732844774,1.0,0.0006247500000000001,1.0735000000000001,0.6307420494699647,0.020833333333333332,0.06846762925011646,0.0652898067954697,Tomato Basil Soup,Salmon Nigiri (2Pcs),Tomato Basil Soup → Salmon Nigiri (2Pcs)
frozenset({'Tiramisu'}),frozenset({'Hawaiian Pizza'}),0.0315,0.042,0.0035,0.11111111111111112,2.6455026455026456,1.0,0.002177,1.07775,0.642230252968508,0.049999999999999996,0.07214103456274648,0.09722222222222222,Tiramisu,Hawaiian Pizza,Tiramisu → Hawaiian Pizza
frozenset({'Mushroom Swiss Burger'}),frozenset({'Hawaiian Pizza'}),0.0135,0.042,0.0015,0.11111111111111112,2.6455026455026456,1.0,0.000933,1.07775,0.6305119107957424,0.02777777777777778,0.07214103456274648,0.07341269841269842,Mushroom Swiss Burger,Hawaiian Pizza,Mushroom Swiss Burger → Hawaiian Pizza
frozenset({'Chicken Noodle Soup'}),frozenset({'Mushroom Cream Soup'}),0.0125,0.0455,0.0015,0.12,2.6373626373626373,1.0,0.00093125,1.084659090909091,0.6286919831223629,0.026548672566371685,0.07805133577789418,0.07648351648351648,Chicken Noodle Soup,Mushroom Cream Soup,Chicken Noodle Soup → Mushroom Cream Soup
frozenset({'Falafel Wrap'}),frozenset({'Mint Lemonade'}),0.0375,0.0515,0.005,0.13333333333333333,2.588996763754045,1.0,0.0030687500000000003,1.094423076923077,0.6376623376623377,0.059523809523809534,0.08627657705148481,0.11521035598705502,Falafel Wrap,Mint Lemonade,Falafel Wrap → Mint Lemonade
"frozenset({'Falafel Wrap', 'Mint Lemonade'})",frozenset({'Cheese Shawarma'}),0.005,0.0785,0.001,0.2,2.547770700636943,1.0,0.0006075,1.151875,0.6105527638190954,0.012121212121212121,0.13185024416711885,0.10636942675159236,"Falafel Wrap, Mint Lemonade",Cheese Shawarma,"Falafel Wrap, Mint Lemonade → Cheese Shawarma"
frozenset({'Blt Sandwich'}),frozenset({'Hawaiian Pizza'}),0.0375,0.042,0.004,0.10666666666666667,2.5396825396825395,1.0,0.002425,1.0723880597014925,0.6298701298701299,0.052980132450331126,0.06750173973556022,0.10095238095238096,Blt Sandwich,Hawaiian Pizza,Blt Sandwich → Hawaiian Pizza
frozenset({'Seafood Linguine'}),frozenset({'Meat Shawarma Wrap'}),0.013,0.0465,0.0015,0.11538461538461539,2.481389578163772,1.0,0.0008955,1.0778695652173913,0.6048632218844985,0.025862068965517244,0.07224395950143198,0.07382133995037221,Seafood Linguine,Meat Shawarma Wrap,Seafood Linguine → Meat Shawarma Wrap
frozenset({'Greek Salad'}),frozenset({'Mushroom Cream Soup'}),0.0135,0.0455,0.0015,0.11111111111111112,2.442002442002442,1.0,0.00088575,1.0738125,0.5985808413583376,0.026086956521739132,0.06873872300797393,0.07203907203907205,Greek Salad,Mushroom Cream Soup,Greek Salad → Mushroom Cream Soup
frozenset({'Mushroom Swiss Burger'}),frozenset({'Mushroom Cream Soup'}),0.0135,0.0455,0.0015,0.11111111111111112,2.442002442002442,1.0,0.00088575,1.0738125,0.5985808413583376,0.026086956521739132,0.06873872300797393,0.07203907203907205,Mushroom Swiss Burger,Mushroom Cream Soup,Mushroom Swiss Burger → Mushroom Cream Soup
frozenset({'Seafood Linguine'}),frozenset({'Caesar Salad'}),0.013,0.0635,0.002,0.15384615384615385,2.4227740763173835,1.0,0.0011745000000000002,1.1067727272727272,0.594984802431611,0.02684563758389262,0.0964721343792353,0.09267110841913992,Seafood Linguine,Caesar Salad,Seafood Linguine → Caesar Salad
"frozenset({'Avocado Smoothie', 'Cheese Shawarma'})",frozenset({'Truffle Burger'}),0.0075,0.0555,0.001,0.13333333333333333,2.4024024024024024,1.0,0.0005837500000000001,1.0898076923076923,0.5881612090680101,0.016129032258064516,0.08240691724016234,0.07567567567567568,"Avocado Smoothie, Cheese Shawarma",Truffle Burger,"Avocado Smoothie, Cheese Shawarma → Truffle Burger"
"frozenset({'Pepperoni Pizza', 'Margherita Pizza'})",frozenset({'Spaghetti Bolognese'}),0.0055,0.0775,0.001,0.18181818181818182,2.346041055718475,1.0,0.00057375,1.1275000000000002,0.5769230769230769,0.012195121951219513,0.1130820399113082,0.09736070381231672,"Pepperoni Pizza, Margherita Pizza",Spaghetti Bolognese,"Pepperoni Pizza, Margherita Pizza → Spaghetti Bolognese"
"frozenset({'Mixed Grill Wrap', 'Umm Ali'})",frozenset({'Spaghetti Bolognese'}),0.0055,0.0775,0.001,0.18181818181818182,2.346041055718475,1.0,0.00057375,1.1275000000000002,0.5769230769230769,0.012195121951219513,0.1130820399113082,0.09736070381231672,"Mixed Grill Wrap, Umm Ali",Spaghetti Bolognese,"Mixed Grill Wrap, Umm Ali → Spaghetti Bolognese"
frozenset({'Mango Smoothie'}),frozenset({'French Onion Soup'}),0.028,0.0535,0.0035,0.125,2.336448598130841,1.0,0.0020020000000000003,1.0817142857142856,0.5884773662551441,0.04487179487179487,0.07554146856840994,0.09521028037383178,Mango Smoothie,French Onion Soup,Mango Smoothie → French Onion Soup
frozenset({'Tomato Basil Soup'}),frozenset({'Grilled Cheese'}),0.0095,0.046,0.001,0.10526315789473685,2.288329519450801,1.0,0.000563,1.066235294117647,0.5683997980817769,0.01834862385321101,0.06212071058148517,0.06350114416475973,Tomato Basil Soup,Grilled Cheese,Tomato Basil Soup → Grilled Cheese
frozenset({'Veggie Garden Burger'}),frozenset({'Iced Latte'}),0.019,0.058,0.0025,0.13157894736842105,2.2686025408348454,1.0,0.001398,1.0847272727272725,0.5700305810397553,0.03355704697986577,0.07810928595373785,0.08734119782214156,Veggie Garden Burger,Iced Latte,Veggie Garden Burger → Iced Latte
frozenset({'Veggie Garden Burger'}),frozenset({'Kunafa'}),0.019,0.0465,0.002,0.10526315789473685,2.2637238256932655,1.0,0.0011165,1.0656764705882353,0.5690621814475025,0.031496062992125984,0.06162890182982365,0.07413695529145445,Veggie Garden Burger,Kunafa,Veggie Garden Burger → Kunafa
frozenset({'California Roll (8Pcs)'}),frozenset({'Caesar Salad'}),0.028,0.0635,0.004,0.14285714285714285,2.249718785151856,1.0,0.002222,1.0925833333333332,0.5715020576131687,0.04571428571428572,0.08473800625429029,0.10292463442069741,California Roll (8Pcs),Caesar Salad,California Roll (8Pcs) → Caesar Salad
frozenset({'Sashimi Platter (12Pcs)'}),frozenset({'Truffle Burger'}),0.0245,0.0555,0.003,0.12244897959183673,2.2062879205736348,1.0,0.00164025,1.0762906976744187,0.5604818042029728,0.03896103896103896,0.07088298527457569,0.0882515168229454,Sashimi Platter (12Pcs),Truffle Burger,Sashimi Platter (12Pcs) → Truffle Burger
frozenset({'Hot Chocolate'}),frozenset({'Cheesecake Slice'}),0.0355,0.0575,0.0045,0.1267605633802817,2.204531537048377,1.0,0.0024587499999999996,1.0793145161290323,0.5664996255976038,0.05084745762711864,0.07348600889154557,0.10251071647274954,Hot Chocolate,Cheesecake Slice,Hot Chocolate → Cheesecake Slice
frozenset({'Veggie Garden Burger'}),frozenset({'Umm Ali'}),0.019,0.072,0.003,0.15789473684210528,2.1929824561403515,1.0,0.0016320000000000002,1.102,0.5545361875637106,0.034090909090909095,0.09255898366606173,0.09978070175438597,Veggie Garden Burger,Umm Ali,Veggie Garden Burger → Umm Ali
frozenset({'Mushroom Swiss Burger'}),frozenset({'Margherita Pizza'}),0.0135,0.0515,0.0015,0.11111111111111112,2.1574973031283715,1.0,0.0008047500000000001,1.0670625,0.543841865179929,0.023622047244094488,0.06284777133485622,0.07011866235167206,Mushroom Swiss Burger,Margherita Pizza,Mushroom Swiss Burger → Margherita Pizza
frozenset({'Watermelon Juice'}),frozenset({'French Onion Soup'}),0.026,0.0535,0.003,0.11538461538461539,2.156721782890007,1.0,0.0016090000000000002,1.0699565217391305,0.5506502395619439,0.0392156862745098,0.06538258360762324,0.08572969086987779,Watermelon Juice,French Onion Soup,Watermelon Juice → French Onion Soup
"frozenset({'Umm Ali', 'Mint Lemonade'})",frozenset({'Pepperoni Pizza'}),0.006,0.0775,0.001,0.16666666666666666,2.150537634408602,1.0,0.000535,1.107,0.5382293762575452,0.012121212121212121,0.09665763324299909,0.08978494623655914,"Umm Ali, Mint Lemonade",Pepperoni Pizza,"Umm Ali, Mint Lemonade → Pepperoni Pizza"
"frozenset({'Umm Ali', 'Mint Lemonade'})",frozenset({'Spaghetti Bolognese'}),0.006,0.0775,0.001,0.16666666666666666,2.150537634408602,1.0,0.000535,1.107,0.5382293762575452,0.012121212121212121,0.09665763324299909,0.08978494623655914,"Umm Ali, Mint Lemonade",Spaghetti Bolognese,"Umm Ali, Mint Lemonade → Spaghetti Bolognese"
frozenset({'Truffle Mushroom Pizza'}),frozenset({'Pasta Carbonara'}),0.0265,0.0615,0.0035,0.1320754716981132,2.147568645497776,1.0,0.0018702500000000002,1.0813152173913043,0.5489030743268032,0.04142011834319527,0.07520028950251807,0.09449302040190213,Truffle Mushroom Pizza,Pasta Carbonara,Truffle Mushroom Pizza → Pasta Carbonara
"frozenset({'Rainbow Roll (8Pcs)', 'Spaghetti Bolognese'})",frozenset({'Cheese Shawarma'}),0.006,0.0785,0.001,0.16666666666666666,2.1231422505307855,1.0,0.000529,1.1058,0.5321931589537222,0.011976047904191616,0.0956773376740821,0.08970276008492568,"Rainbow Roll (8Pcs), Spaghetti Bolognese",Cheese Shawarma,"Rainbow Roll (8Pcs), Spaghetti Bolognese → Cheese Shawarma"
frozenset({'Chocolate Lava Cake'}),frozenset({'Avocado Smoothie'}),0.0185,0.051,0.002,0.10810810810810811,2.119766825649179,1.0,0.0010565000000000001,1.0640303030303029,0.5382068262862965,0.029629629629629634,0.0601771423689232,0.07366189719130896,Chocolate Lava Cake,Avocado Smoothie,Chocolate Lava Cake → Avocado Smoothie
frozenset({'Double Smash Burger'}),frozenset({'Mixed Grill Wrap'}),0.015,0.0635,0.002,0.13333333333333333,2.099737532808399,1.0,0.0010475,1.080576923076923,0.5317258883248731,0.026143790849673203,0.07456842854600462,0.08241469816272966,Double Smash Burger,Mixed Grill Wrap,Double Smash Burger → Mixed Grill Wrap
frozenset({'Double Smash Burger'}),frozenset({'Rainbow Roll (8Pcs)'}),0.015,0.064,0.002,0.13333333333333333,2.0833333333333335,1.0,0.0010400000000000001,1.0799999999999998,0.5279187817258884,0.025974025974025976,0.07407407407407407,0.08229166666666667,Double Smash Burger,Rainbow Roll (8Pcs),Double Smash Burger → Rainbow Roll (8Pcs)
frozenset({'Double Smash Burger'}),frozenset({'Spicy Tuna Roll (8Pcs)'}),0.015,0.0485,0.0015,0.1,2.061855670103093,1.0,0.0007725000000000001,1.0572222222222223,0.5228426395939086,0.024193548387096774,0.05412506568575933,0.0654639175257732,Double Smash Burger,Spicy Tuna Roll (8Pcs),Double Smash Burger → Spicy Tuna Roll (8Pcs)
frozenset({'Spicy Jalapeño Burger'}),frozenset({'Avocado Smoothie'}),0.024,0.051,0.0025,0.10416666666666667,2.0424836601307192,1.0,0.001276,1.0593488372093023,0.5229508196721312,0.03448275862068966,0.05602388479100809,0.07659313725490197,Spicy Jalapeño Burger,Avocado Smoothie,Spicy Jalapeño Burger → Avocado Smoothie
frozenset({'Truffle Mushroom Pizza'}),frozenset({'Veggie Roll (8Pcs)'}),0.0265,0.0555,0.003,0.11320754716981132,2.039775624681285,1.0,0.00152925,1.0650744680851063,0.5236260914227016,0.0379746835443038,0.06109851473775683,0.08363080061193269,Truffle Mushroom Pizza,Veggie Roll (8Pcs),Truffle Mushroom Pizza → Veggie Roll (8Pcs)
frozenset({'Lasagna'}),frozenset({'Veggie Roll (8Pcs)'}),0.0265,0.0555,0.003,0.11320754716981132,2.039775624681285,1.0,0.00152925,1.0650744680851063,0.5236260914227016,0.0379746835443038,0.06109851473775683,0.08363080061193269,Lasagna,Veggie Roll (8Pcs),Lasagna → Veggie Roll (8Pcs)
frozenset({'Chicken Shawarma Wrap'}),frozenset({'Pepperoni Pizza'}),0.019,0.0775,0.003,0.15789473684210528,2.037351443123939,1.0,0.0015275000000000002,1.09546875,0.5190282025144412,0.03208556149732621,0.08714876622450438,0.09830220713073007,Chicken Shawarma Wrap,Pepperoni Pizza,Chicken Shawarma Wrap → Pepperoni Pizza
frozenset({'Fresh Orange Juice'}),frozenset({'Mint Lemonade'}),0.0335,0.0515,0.0035,0.1044776119402985,2.0286914939863787,1.0,0.00177475,1.0591583333333332,0.5246471066440026,0.04294478527607363,0.05585409798660886,0.0862193884944211,Fresh Orange Juice,Mint Lemonade,Fresh Orange Juice → Mint Lemonade
frozenset({'Mushroom Swiss Burger'}),frozenset({'Bbq Chicken Pizza'}),0.0135,0.0565,0.0015,0.11111111111111112,1.9665683382497543,1.0,0.0007372500000000001,1.0614375,0.49822605169792195,0.0218978102189781,0.0578814108225873,0.0688298918387414,Mushroom Swiss Burger,Bbq Chicken Pizza,Mushroom Swiss Burger → Bbq Chicken Pizza
frozenset({'Chicken Noodle Soup'}),frozenset({'Pasta Carbonara'}),0.0125,0.0615,0.0015,0.12,1.951219512195122,1.0,0.00073125,1.0664772727272727,0.49367088607594933,0.020689655172413796,0.06233351092168354,0.0721951219512195,Chicken Noodle Soup,Pasta Carbonara,Chicken Noodle Soup → Pasta Carbonara
frozenset({'Lasagna'}),frozenset({'Spaghetti Bolognese'}),0.0265,0.0775,0.004,0.1509433962264151,1.9476567255021302,1.0,0.00194625,1.0865,0.49980739599383667,0.04,0.07961343764381039,0.10127814972611077,Lasagna,Spaghetti Bolognese,Lasagna → Spaghetti Bolognese
frozenset({'Greek Salad'}),frozenset({'Iced Latte'}),0.0135,0.058,0.0015,0.11111111111111112,1.9157088122605364,1.0,0.000717,1.05975,0.48454130765331976,0.021428571428571425,0.05638122198631754,0.06848659003831419,Greek Salad,Iced Latte,Greek Salad → Iced Latte
frozenset({'Egg & Avocado Toast'}),frozenset({'Pasta Carbonara'}),0.0255,0.0615,0.003,0.11764705882352942,1.9129603060736493,1.0,0.00143175,1.0636333333333334,0.4897383273473576,0.03571428571428572,0.05982638127174153,0.08321377331420374,Egg & Avocado Toast,Pasta Carbonara,Egg & Avocado Toast → Pasta Carbonara
frozenset({'Chicken Noodle Soup'}),frozenset({'Caesar Salad'}),0.0125,0.0635,0.0015,0.12,1.889763779527559,1.0,0.00070625,1.0642045454545455,0.47679324894514763,0.020134228187919465,0.06033101975440469,0.07181102362204725,Chicken Noodle Soup,Caesar Salad,Chicken Noodle Soup → Caesar Salad
frozenset({'Avocado Smoothie'}),frozenset({'Cheese Shawarma'}),0.051,0.0785,0.0075,0.14705882352941177,1.8733608092918697,1.0,0.0034964999999999996,1.0803793103448276,0.4912539515279241,0.06147540983606557,0.07439915738406053,0.12130011240164856,Avocado Smoothie,Cheese Shawarma,Avocado Smoothie → Cheese Shawarma
frozenset({'Mango Smoothie'}),frozenset({'Pepperoni Pizza'}),0.028,0.0775,0.004,0.14285714285714285,1.8433179723502304,1.0,0.00183,1.07625,0.47067901234567905,0.03940886699507389,0.0708478513356562,0.09723502304147465,Mango Smoothie,Pepperoni Pizza,Mango Smoothie → Pepperoni Pizza
frozenset({'Egg & Avocado Toast'}),frozenset({'Rainbow Roll (8Pcs)'}),0.0255,0.064,0.003,0.11764705882352942,1.8382352941176472,1.0,0.001368,1.0608,0.46793227296049256,0.034682080924855495,0.05731523378582204,0.08226102941176472,Egg & Avocado Toast,Rainbow Roll (8Pcs),Egg & Avocado Toast → Rainbow Roll (8Pcs)
frozenset({'Hot Chocolate'}),frozenset({'Pasta Carbonara'}),0.0355,0.0615,0.004,0.11267605633802819,1.832130997366312,1.0,0.0018167500000000002,1.0576746031746032,0.47090461378952825,0.043010752688172046,0.05452962849017388,0.08885835337226614,Hot Chocolate,Pasta Carbonara,Hot Chocolate → Pasta Carbonara
frozenset({'Four Cheese Pizza'}),frozenset({'Truffle Burger'}),0.0345,0.0555,0.0035,0.10144927536231883,1.8279148713931321,1.0,0.0015852499999999999,1.0511370967741935,0.4691129688540356,0.04046242774566474,0.04864931218879707,0.08225616921269094,Four Cheese Pizza,Truffle Burger,Four Cheese Pizza → Truffle Burger
frozenset({'Tomato Basil Soup'}),frozenset({'Iced Latte'}),0.0095,0.058,0.001,0.10526315789473685,1.8148820326678767,1.0,0.00044899999999999996,1.0528235294117647,0.453306410903584,0.015037593984962405,0.05017320370991173,0.061252268602540835,Tomato Basil Soup,Iced Latte,Tomato Basil Soup → Iced Latte
frozenset({'Watermelon Juice'}),frozenset({'Rainbow Roll (8Pcs)'}),0.026,0.064,0.003,0.11538461538461539,1.8028846153846154,1.0,0.0013360000000000002,1.058086956521739,0.45722108145106094,0.03448275862068966,0.05489809335963183,0.0811298076923077,Watermelon Juice,Rainbow Roll (8Pcs),Watermelon Juice → Rainbow Roll (8Pcs)
frozenset({'Double Smash Burger'}),frozenset({'Veggie Roll (8Pcs)'}),0.015,0.0555,0.0015,0.1,1.8018018018018018,1.0,0.0006675,1.0494444444444444,0.45177664974619286,0.021739130434782608,0.047114875595553204,0.06351351351351352,Double Smash Burger,Veggie Roll (8Pcs),Double Smash Burger → Veggie Roll (8Pcs)
frozenset({'Double Smash Burger'}),frozenset({'Truffle Burger'}),0.015,0.0555,0.0015,0.1,1.8018018018018018,1.0,0.0006675,1.0494444444444444,0.45177664974619286,0.021739130434782608,0.047114875595553204,0.06351351351351352,Double Smash Burger,Truffle Burger,Double Smash Burger → Truffle Burger
